"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Trade","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","973","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","757","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","881","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","693","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","953","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","1005","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","757","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","669","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","589","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","537","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","637","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","769","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","521","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","645","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","713","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","621","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","817","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","801","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Coal [C123]","Dollars","81","millions","6","v1014909622","1.1.1.2.9","997","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","836","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1240","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","832","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","832","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1868","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","876","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","880","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","956","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","872","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","500","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","472","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","684","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","632","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","376","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","344","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","988","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","876","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","696","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","464","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","572","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","492","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","652","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","356","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","544","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","472","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","448","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","712","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","828","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","920","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1304","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1984","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1764","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1676","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","2756","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1844","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","2368","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","2044","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","2024","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1344","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","2160","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1684","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","1908","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Nuclear fuel and other energy products [C124]","Dollars","81","millions","6","v1014909623","1.1.1.2.10","952","","","","0"
